user,session_info
55630,2022-06-11 15:16:54 (item: 14009) -> 2022-06-11 15:17:10 (item: 5074.0)
55783,2022-08-15 18:31:37 (item: 6779) -> 2022-08-15 18:31:48 (item: 9818.0)
55980,2022-07-31 09:32:39 (item: 2078) -> 2022-07-31 09:33:03 (item: 1675.0)
56114,2022-06-23 09:00:14 (item: 16597) -> 2022-06-23 09:00:31 (item: 8974.0)
56322,2022-09-07 15:03:38 (item: 2555) -> 2022-09-07 15:03:53 (item: 19649.0)
57050,2022-09-11 09:06:25 (item: 9384) -> 2022-09-11 09:06:37 (item: 10655.0)
57050,2022-09-11 09:10:44 (item: 7767) -> 2022-09-11 09:11:09 (item: 16759.0)
57073,2022-08-16 01:46:16 (item: 13358) -> 2022-08-16 01:46:39 (item: 13193.0)
57239,2022-08-25 08:08:10 (item: 19638) -> 2022-08-25 08:08:30 (item: 4598.0)
57354,2022-07-04 17:52:58 (item: 12359) -> 2022-07-04 17:53:26 (item: 13753.0)
57793,2022-08-15 04:26:11 (item: 3260) -> 2022-08-15 04:26:30 (item: 6539.0)
58169,2022-07-09 14:54:40 (item: 17996) -> 2022-07-09 14:55:02 (item: 19316.0)
58211,2022-06-15 02:51:45 (item: 3325) -> 2022-06-15 02:51:55 (item: 6810.0)
58211,2022-06-27 01:07:31 (item: 11097) -> 2022-06-27 01:07:55 (item: 8710.0)
58211,2022-07-31 05:41:58 (item: 10084) -> 2022-07-31 05:42:11 (item: 13447.0)
58228,2022-08-16 16:01:41 (item: 8446) -> 2022-08-16 16:01:58 (item: 2111.0)
58228,2022-08-16 16:01:58 (item: 2111) -> 2022-08-16 16:02:19 (item: 12174.0)
58362,2022-06-26 09:16:05 (item: 13730) -> 2022-06-26 09:16:21 (item: 6789.0)
58362,2022-07-04 00:13:13 (item: 5936) -> 2022-07-04 00:13:25 (item: 10524.0)
58362,2022-07-04 01:43:29 (item: 7251) -> 2022-07-04 01:43:54 (item: 12258.0)
58462,2022-08-13 10:02:35 (item: 17518) -> 2022-08-13 10:03:04 (item: 10199.0)
58522,2022-07-10 17:49:08 (item: 7524) -> 2022-07-10 17:49:21 (item: 1115.0)
58522,2022-07-10 17:49:21 (item: 1115) -> 2022-07-10 17:49:35 (item: 6378.0)
58561,2022-08-02 16:35:45 (item: 19576) -> 2022-08-02 16:36:11 (item: 13953.0)
58637,2022-07-30 11:40:44 (item: 1142) -> 2022-07-30 11:41:04 (item: 8453.0)
58690,2022-03-24 12:32:22 (item: 13047) -> 2022-03-24 12:32:42 (item: 14447.0)
58742,2022-09-05 13:23:43 (item: 16285) -> 2022-09-05 13:23:55 (item: 7410.0)
58742,2022-09-05 13:23:55 (item: 7410) -> 2022-09-05 13:24:10 (item: 18554.0)
58769,2022-09-04 03:15:32 (item: 9442) -> 2022-09-04 03:15:43 (item: 7859.0)
58932,2022-08-14 23:19:31 (item: 12487) -> 2022-08-14 23:19:44 (item: 18152.0)
59267,2022-08-29 18:22:44 (item: 16288) -> 2022-08-29 18:23:14 (item: 16058.0)
59267,2022-09-04 10:56:33 (item: 1709) -> 2022-09-04 10:56:43 (item: 241.0)
59461,2022-08-18 08:46:25 (item: 19375) -> 2022-08-18 08:46:53 (item: 472.0)
59509,2022-05-28 15:32:28 (item: 1178) -> 2022-05-28 15:32:41 (item: 6344.0)
59562,2022-07-26 17:00:07 (item: 9961) -> 2022-07-26 17:00:34 (item: 7885.0)
59651,2022-08-16 11:08:01 (item: 3260) -> 2022-08-16 11:08:24 (item: 16981.0)
59732,2022-08-03 04:28:35 (item: 4333) -> 2022-08-03 04:28:50 (item: 15847.0)
59744,2022-08-30 03:24:23 (item: 7479) -> 2022-08-30 03:24:38 (item: 169.0)
59807,2022-07-21 10:43:54 (item: 10088) -> 2022-07-21 10:44:12 (item: 9972.0)
59807,2022-07-21 10:44:24 (item: 15122) -> 2022-07-21 10:44:36 (item: 1424.0)
59807,2022-07-21 10:44:36 (item: 1424) -> 2022-07-21 10:44:59 (item: 11316.0)
59950,2022-08-22 09:49:38 (item: 6806) -> 2022-08-22 09:49:54 (item: 9160.0)
60438,2022-07-26 16:05:15 (item: 5149) -> 2022-07-26 16:05:38 (item: 8852.0)
60498,2022-08-02 17:58:52 (item: 8916) -> 2022-08-02 17:59:04 (item: 19529.0)
60498,2022-08-02 17:59:04 (item: 19529) -> 2022-08-02 17:59:22 (item: 8351.0)
60552,2022-08-10 15:16:44 (item: 16593) -> 2022-08-10 15:16:57 (item: 967.0)
61073,2022-08-03 02:30:41 (item: 12641) -> 2022-08-03 02:31:03 (item: 11493.0)
61700,2022-06-10 09:11:58 (item: 15152) -> 2022-06-10 09:12:24 (item: 5262.0)
61751,2022-06-21 04:05:12 (item: 16723) -> 2022-06-21 04:05:31 (item: 11438.0)
61793,2022-08-11 11:06:26 (item: 13739) -> 2022-08-11 11:06:44 (item: 644.0)
62062,2022-08-16 01:18:05 (item: 3134) -> 2022-08-16 01:18:23 (item: 8996.0)
62108,2022-09-05 16:00:19 (item: 5678) -> 2022-09-05 16:00:46 (item: 6300.0)
62161,2022-04-10 15:21:48 (item: 6948) -> 2022-04-10 15:22:02 (item: 898.0)
62196,2022-07-26 13:34:20 (item: 13849) -> 2022-07-26 13:34:48 (item: 13957.0)
62196,2022-07-26 13:34:53 (item: 2535) -> 2022-07-26 13:35:07 (item: 5025.0)
62775,2022-07-24 05:41:46 (item: 5025) -> 2022-07-24 05:42:06 (item: 12330.0)
63043,2022-09-02 10:02:20 (item: 2183) -> 2022-09-02 10:02:49 (item: 11484.0)
63293,2022-08-27 10:53:00 (item: 3916) -> 2022-08-27 10:53:14 (item: 3753.0)
63383,2022-09-04 05:49:21 (item: 8638) -> 2022-09-04 05:49:47 (item: 680.0)
63490,2022-06-20 12:04:18 (item: 18591) -> 2022-06-20 12:04:33 (item: 18262.0)
63520,2022-08-16 01:23:02 (item: 3260) -> 2022-08-16 01:23:19 (item: 16255.0)
63580,2022-07-07 03:38:33 (item: 12302) -> 2022-07-07 03:38:43 (item: 15562.0)
63816,2022-08-30 07:23:39 (item: 19379) -> 2022-08-30 07:23:50 (item: 12950.0)
63873,2022-07-23 06:41:58 (item: 15139) -> 2022-07-23 06:42:27 (item: 13171.0)
63900,2022-09-09 04:48:57 (item: 11920) -> 2022-09-09 04:49:12 (item: 3614.0)
63988,2022-08-10 03:49:38 (item: 17318) -> 2022-08-10 03:49:50 (item: 17959.0)
64084,2022-09-02 01:35:06 (item: 17824) -> 2022-09-02 01:35:19 (item: 15777.0)
64164,2022-08-11 06:26:37 (item: 11813) -> 2022-08-11 06:26:55 (item: 7220.0)
64219,2022-08-16 17:37:05 (item: 898) -> 2022-08-16 17:37:33 (item: 11092.0)
64219,2022-08-16 17:37:33 (item: 11092) -> 2022-08-16 17:37:55 (item: 18938.0)
64266,2022-09-06 06:54:29 (item: 5946) -> 2022-09-06 06:54:51 (item: 1673.0)
64362,2022-08-14 07:14:46 (item: 57) -> 2022-08-14 07:15:04 (item: 3612.0)
64394,2022-09-10 09:45:01 (item: 13086) -> 2022-09-10 09:45:14 (item: 18248.0)
64436,2022-08-30 18:43:46 (item: 10167) -> 2022-08-30 18:44:06 (item: 680.0)
64490,2022-07-23 12:28:02 (item: 4915) -> 2022-07-23 12:28:24 (item: 11452.0)
64577,2022-09-05 09:18:16 (item: 8638) -> 2022-09-05 09:18:29 (item: 11437.0)
64823,2022-07-26 00:40:59 (item: 18815) -> 2022-07-26 00:41:14 (item: 5589.0)
64964,2022-07-30 06:19:33 (item: 13242) -> 2022-07-30 06:20:01 (item: 18672.0)
65021,2022-06-14 22:51:43 (item: 11445) -> 2022-06-14 22:51:58 (item: 8145.0)
65021,2022-06-14 22:51:58 (item: 8145) -> 2022-06-14 22:52:24 (item: 14987.0)
65095,2022-06-15 13:43:55 (item: 3325) -> 2022-06-15 13:44:21 (item: 2606.0)
65253,2022-07-23 01:23:56 (item: 4030) -> 2022-07-23 01:24:11 (item: 9972.0)
65253,2022-07-23 01:24:11 (item: 9972) -> 2022-07-23 01:24:35 (item: 10088.0)
65253,2022-07-23 01:24:35 (item: 10088) -> 2022-07-23 01:24:46 (item: 6342.0)
65410,2022-08-25 11:02:22 (item: 6135) -> 2022-08-25 11:02:40 (item: 1277.0)
65463,2022-07-27 13:49:40 (item: 3072) -> 2022-07-27 13:50:04 (item: 2722.0)
65531,2022-08-15 11:55:19 (item: 6539) -> 2022-08-15 11:55:43 (item: 3260.0)
65581,2022-08-09 04:01:47 (item: 10261) -> 2022-08-09 04:02:16 (item: 15093.0)
65810,2022-08-08 00:57:00 (item: 11610) -> 2022-08-08 00:57:20 (item: 2266.0)
65851,2022-09-10 11:22:57 (item: 6557) -> 2022-09-10 11:23:09 (item: 6181.0)
65859,2022-06-29 02:03:37 (item: 16404) -> 2022-06-29 02:03:55 (item: 5917.0)
65995,2022-08-15 13:25:50 (item: 13193) -> 2022-08-15 13:26:15 (item: 57.0)
66375,2022-09-08 13:06:58 (item: 16808) -> 2022-09-08 13:07:17 (item: 5032.0)
66501,2022-09-11 06:01:17 (item: 5013) -> 2022-09-11 06:01:39 (item: 13515.0)
66533,2022-08-02 13:57:11 (item: 8629) -> 2022-08-02 13:57:29 (item: 17801.0)
66533,2022-08-02 14:04:31 (item: 1192) -> 2022-08-02 14:04:58 (item: 3807.0)
66582,2022-07-16 03:43:16 (item: 6380) -> 2022-07-16 03:43:32 (item: 13384.0)
66585,2022-08-08 16:37:04 (item: 9157) -> 2022-08-08 16:37:30 (item: 11398.0)
66656,2022-09-08 03:34:26 (item: 6362) -> 2022-09-08 03:34:50 (item: 15652.0)
66783,2022-09-03 08:05:58 (item: 4896) -> 2022-09-03 08:06:17 (item: 12640.0)
66866,2022-07-06 02:24:26 (item: 8846) -> 2022-07-06 02:24:49 (item: 15152.0)
66942,2022-08-20 23:45:15 (item: 12363) -> 2022-08-20 23:45:34 (item: 19514.0)
66971,2022-08-25 14:16:45 (item: 14373) -> 2022-08-25 14:17:01 (item: 4273.0)
67036,2022-08-31 00:17:19 (item: 4381) -> 2022-08-31 00:17:43 (item: 14778.0)
67303,2022-05-04 22:29:07 (item: 9648) -> 2022-05-04 22:29:30 (item: 10576.0)
67303,2022-07-31 06:19:37 (item: 12479) -> 2022-07-31 06:19:57 (item: 10084.0)
67303,2022-09-01 02:58:04 (item: 9128) -> 2022-09-01 02:58:27 (item: 19382.0)
67452,2022-09-11 03:19:03 (item: 19537) -> 2022-09-11 03:19:26 (item: 5134.0)
67636,2022-08-06 10:48:26 (item: 5012) -> 2022-08-06 10:48:44 (item: 14464.0)
67693,2022-07-21 22:40:06 (item: 16907) -> 2022-07-21 22:40:27 (item: 4980.0)
67758,2022-07-06 04:56:00 (item: 13320) -> 2022-07-06 04:56:20 (item: 14721.0)
67816,2022-09-09 13:58:30 (item: 15363) -> 2022-09-09 13:58:46 (item: 3614.0)
68084,2022-09-10 09:37:46 (item: 7963) -> 2022-09-10 09:38:16 (item: 19175.0)
68096,2022-08-30 04:35:37 (item: 5712) -> 2022-08-30 04:35:54 (item: 15881.0)
68181,2022-07-10 18:12:32 (item: 5684) -> 2022-07-10 18:12:52 (item: 18094.0)
68196,2022-07-15 00:44:42 (item: 12209) -> 2022-07-15 00:45:06 (item: 7104.0)
68335,2022-08-11 04:16:54 (item: 13297) -> 2022-08-11 04:17:09 (item: 10.0)
68708,2022-08-29 08:45:22 (item: 4994) -> 2022-08-29 08:45:51 (item: 3670.0)
68782,2022-08-16 00:45:01 (item: 3260) -> 2022-08-16 00:45:15 (item: 6539.0)
69025,2022-07-06 00:55:11 (item: 9139) -> 2022-07-06 00:55:37 (item: 16886.0)
69055,2022-07-13 13:08:43 (item: 11642) -> 2022-07-13 13:08:59 (item: 12945.0)
69165,2022-07-15 13:28:43 (item: 13161) -> 2022-07-15 13:29:07 (item: 7524.0)
69449,2022-09-07 02:55:23 (item: 3041) -> 2022-09-07 02:55:44 (item: 17613.0)
69456,2022-07-21 03:43:59 (item: 2612) -> 2022-07-21 03:44:16 (item: 17258.0)
69897,2022-07-24 02:23:31 (item: 10171) -> 2022-07-24 02:23:53 (item: 13952.0)
69986,2022-07-27 00:55:01 (item: 13985) -> 2022-07-27 00:55:11 (item: 4561.0)
69986,2022-07-27 00:55:46 (item: 13914) -> 2022-07-27 00:56:09 (item: 6573.0)
70122,2022-07-05 11:59:23 (item: 13670) -> 2022-07-05 11:59:33 (item: 1627.0)
70512,2022-07-24 02:21:59 (item: 18534) -> 2022-07-24 02:22:14 (item: 4438.0)
70512,2022-07-24 02:22:14 (item: 4438) -> 2022-07-24 02:22:26 (item: 4801.0)
70572,2022-08-15 07:39:04 (item: 11583) -> 2022-08-15 07:39:15 (item: 13696.0)
70626,2022-08-12 08:50:52 (item: 2382) -> 2022-08-12 08:51:08 (item: 10050.0)
70675,2022-07-17 09:54:34 (item: 5634) -> 2022-07-17 09:54:51 (item: 12936.0)
70709,2022-07-30 09:57:30 (item: 8721) -> 2022-07-30 09:57:49 (item: 19207.0)
70752,2022-08-10 23:07:37 (item: 910) -> 2022-08-10 23:08:04 (item: 18148.0)
70912,2022-07-23 15:47:56 (item: 595) -> 2022-07-23 15:48:09 (item: 1152.0)
70956,2022-07-29 17:07:54 (item: 1642) -> 2022-07-29 17:08:07 (item: 6099.0)
71075,2022-08-30 23:56:02 (item: 8925) -> 2022-08-30 23:56:16 (item: 15860.0)
71101,2022-08-05 02:42:58 (item: 13739) -> 2022-08-05 02:43:26 (item: 12103.0)
71222,2022-08-20 07:49:18 (item: 19717) -> 2022-08-20 07:49:39 (item: 9416.0)
71351,2022-06-16 12:12:34 (item: 4045) -> 2022-06-16 12:12:53 (item: 231.0)
71361,2022-07-05 04:55:57 (item: 7804) -> 2022-07-05 04:56:20 (item: 17768.0)
71588,2022-08-14 12:33:21 (item: 12097) -> 2022-08-14 12:33:47 (item: 15305.0)
72056,2022-07-20 16:00:25 (item: 2400) -> 2022-07-20 16:00:39 (item: 8225.0)
72110,2022-08-05 18:13:13 (item: 7220) -> 2022-08-05 18:13:25 (item: 11813.0)
72295,2022-08-16 13:50:56 (item: 11267) -> 2022-08-16 13:51:19 (item: 9319.0)
72723,2022-08-24 10:45:33 (item: 4601) -> 2022-08-24 10:45:59 (item: 11285.0)
72928,2022-06-11 12:49:41 (item: 7487) -> 2022-06-11 12:49:54 (item: 2140.0)
73036,2022-07-19 09:06:23 (item: 11868) -> 2022-07-19 09:06:36 (item: 5430.0)
73107,2022-08-16 08:43:20 (item: 7504) -> 2022-08-16 08:43:42 (item: 15044.0)
73356,2022-07-11 16:31:43 (item: 10908) -> 2022-07-11 16:31:57 (item: 8256.0)
73554,2022-07-02 13:02:03 (item: 9972) -> 2022-07-02 13:02:17 (item: 4030.0)
73653,2022-08-26 11:27:25 (item: 2458) -> 2022-08-26 11:27:37 (item: 3411.0)
73853,2022-08-18 04:32:55 (item: 6453) -> 2022-08-18 04:33:09 (item: 9078.0)
73932,2022-08-18 04:18:26 (item: 13489) -> 2022-08-18 04:18:43 (item: 7520.0)
74006,2022-07-19 07:50:41 (item: 18859) -> 2022-07-19 07:50:59 (item: 16309.0)
74026,2022-08-20 12:56:07 (item: 16924) -> 2022-08-20 12:56:34 (item: 8246.0)
74153,2022-08-08 09:49:58 (item: 12655) -> 2022-08-08 09:50:20 (item: 16006.0)
74317,2022-08-26 06:32:58 (item: 644) -> 2022-08-26 06:33:14 (item: 13739.0)
74461,2022-07-05 22:53:03 (item: 2961) -> 2022-07-05 22:53:24 (item: 6965.0)
74515,2022-08-16 11:12:02 (item: 5844) -> 2022-08-16 11:12:15 (item: 16128.0)
74655,2022-08-21 04:58:16 (item: 6680) -> 2022-08-21 04:58:29 (item: 8018.0)
74671,2022-04-30 02:28:29 (item: 17308) -> 2022-04-30 02:28:52 (item: 17018.0)
74671,2022-06-28 04:17:04 (item: 5653) -> 2022-06-28 04:17:15 (item: 17093.0)
74671,2022-07-09 07:44:42 (item: 12074) -> 2022-07-09 07:44:55 (item: 15688.0)
74671,2022-07-19 10:03:17 (item: 16818) -> 2022-07-19 10:03:38 (item: 6254.0)
74696,2022-08-12 10:37:24 (item: 4838) -> 2022-08-12 10:37:50 (item: 13809.0)
74792,2022-08-28 21:31:21 (item: 18681) -> 2022-08-28 21:31:35 (item: 17671.0)
74793,2022-07-23 14:46:57 (item: 1178) -> 2022-07-23 14:47:13 (item: 2027.0)
74920,2022-04-13 11:30:01 (item: 16650) -> 2022-04-13 11:30:18 (item: 12312.0)
74931,2022-08-27 05:01:02 (item: 7431) -> 2022-08-27 05:01:25 (item: 17452.0)
74984,2022-06-23 12:53:45 (item: 13798) -> 2022-06-23 12:54:13 (item: 10011.0)
75239,2022-05-15 12:56:00 (item: 895) -> 2022-05-15 12:56:13 (item: 12309.0)
75271,2022-04-22 13:34:40 (item: 1488) -> 2022-04-22 13:34:58 (item: 8249.0)
75291,2022-09-09 12:57:54 (item: 19257) -> 2022-09-09 12:58:22 (item: 5816.0)
75291,2022-09-09 12:58:26 (item: 2151) -> 2022-09-09 12:58:37 (item: 10562.0)
75340,2022-06-12 16:59:02 (item: 5433) -> 2022-06-12 16:59:18 (item: 6714.0)
75362,2022-08-21 07:02:57 (item: 18342) -> 2022-08-21 07:03:13 (item: 19270.0)
75447,2022-06-29 15:17:56 (item: 17577) -> 2022-06-29 15:18:22 (item: 7391.0)
75490,2022-08-26 16:29:23 (item: 15882) -> 2022-08-26 16:29:40 (item: 14393.0)
75511,2022-07-16 11:37:18 (item: 4305) -> 2022-07-16 11:37:33 (item: 4519.0)
75539,2022-08-01 07:20:12 (item: 8756) -> 2022-08-01 07:20:24 (item: 3397.0)
75549,2022-06-17 04:03:44 (item: 7898) -> 2022-06-17 04:04:07 (item: 11730.0)
75556,2022-09-03 14:24:56 (item: 4415) -> 2022-09-03 14:25:12 (item: 5349.0)
75556,2022-09-03 14:25:12 (item: 5349) -> 2022-09-03 14:25:39 (item: 13079.0)
75556,2022-09-03 14:28:43 (item: 11866) -> 2022-09-03 14:29:07 (item: 16624.0)
75603,2022-07-05 14:21:02 (item: 16886) -> 2022-07-05 14:21:19 (item: 11984.0)
75616,2022-08-18 04:25:34 (item: 12072) -> 2022-08-18 04:26:02 (item: 13197.0)
75900,2022-08-21 02:01:12 (item: 18143) -> 2022-08-21 02:01:42 (item: 8484.0)
75900,2022-09-10 00:06:20 (item: 11920) -> 2022-09-10 00:06:44 (item: 3614.0)
76029,2022-06-20 11:51:26 (item: 12766) -> 2022-06-20 11:51:48 (item: 17007.0)
76029,2022-08-22 13:38:07 (item: 14536) -> 2022-08-22 13:38:22 (item: 16077.0)
76148,2022-07-10 03:11:12 (item: 12641) -> 2022-07-10 03:11:31 (item: 391.0)
76298,2022-08-15 06:31:46 (item: 3260) -> 2022-08-15 06:31:57 (item: 6539.0)
76362,2022-07-19 01:45:42 (item: 14122) -> 2022-07-19 01:46:04 (item: 7391.0)
76629,2022-08-14 01:17:15 (item: 3429) -> 2022-08-14 01:17:36 (item: 2761.0)
76637,2022-09-09 10:07:00 (item: 8687) -> 2022-09-09 10:07:18 (item: 16920.0)
76882,2022-08-13 12:15:02 (item: 3766) -> 2022-08-13 12:15:28 (item: 2547.0)
76882,2022-09-09 19:36:15 (item: 16616) -> 2022-09-09 19:36:39 (item: 4051.0)
77071,2022-08-12 13:05:01 (item: 6448) -> 2022-08-12 13:05:29 (item: 19540.0)
77318,2022-07-13 10:48:21 (item: 7805) -> 2022-07-13 10:48:32 (item: 9499.0)
77447,2022-09-08 08:30:43 (item: 10187) -> 2022-09-08 08:30:55 (item: 4583.0)
77470,2022-08-11 04:56:04 (item: 10944) -> 2022-08-11 04:56:17 (item: 3987.0)
77470,2022-08-11 04:56:17 (item: 3987) -> 2022-08-11 04:56:39 (item: 2840.0)
77506,2022-08-24 09:48:09 (item: 17049) -> 2022-08-24 09:48:36 (item: 11646.0)
77513,2022-07-02 14:57:28 (item: 10963) -> 2022-07-02 14:57:47 (item: 527.0)
77517,2022-09-11 15:57:26 (item: 13440) -> 2022-09-11 15:57:46 (item: 10517.0)
77953,2022-07-08 03:58:36 (item: 1551) -> 2022-07-08 03:59:04 (item: 10134.0)
77958,2022-07-29 15:37:36 (item: 3385) -> 2022-07-29 15:37:50 (item: 13849.0)
78224,2022-08-19 14:16:15 (item: 12979) -> 2022-08-19 14:16:36 (item: 17733.0)
78248,2022-08-10 10:15:14 (item: 3022) -> 2022-08-10 10:15:26 (item: 4397.0)
78248,2022-08-10 10:15:26 (item: 4397) -> 2022-08-10 10:15:38 (item: 812.0)
78274,2022-08-28 13:55:07 (item: 16077) -> 2022-08-28 13:55:36 (item: 1846.0)
78399,2022-09-02 15:09:31 (item: 8085) -> 2022-09-02 15:09:49 (item: 16675.0)
78924,2022-08-24 12:47:39 (item: 6299) -> 2022-08-24 12:48:00 (item: 6264.0)
78940,2022-07-11 14:29:10 (item: 10246) -> 2022-07-11 14:29:20 (item: 16906.0)
78940,2022-07-11 14:29:20 (item: 16906) -> 2022-07-11 14:29:35 (item: 544.0)
79347,2022-06-14 11:42:21 (item: 528) -> 2022-06-14 11:42:39 (item: 2987.0)
79355,2022-08-08 05:50:03 (item: 15151) -> 2022-08-08 05:50:16 (item: 2347.0)
79433,2022-08-24 15:45:49 (item: 8456) -> 2022-08-24 15:46:14 (item: 5862.0)
79646,2022-08-10 12:51:14 (item: 19385) -> 2022-08-10 12:51:33 (item: 13430.0)
79659,2022-08-28 05:20:38 (item: 18958) -> 2022-08-28 05:20:54 (item: 17735.0)
79709,2022-09-03 03:30:36 (item: 9816) -> 2022-09-03 03:30:47 (item: 2859.0)
79720,2022-08-07 15:02:35 (item: 7831) -> 2022-08-07 15:02:58 (item: 17321.0)
79731,2022-07-23 09:52:18 (item: 14215) -> 2022-07-23 09:52:34 (item: 7753.0)
80093,2022-07-22 08:26:51 (item: 3584) -> 2022-07-22 08:27:11 (item: 11032.0)
80117,2022-08-28 04:13:33 (item: 1846) -> 2022-08-28 04:13:55 (item: 15881.0)
80210,2022-08-03 15:01:26 (item: 1549) -> 2022-08-03 15:01:48 (item: 14464.0)
80326,2022-09-03 10:42:45 (item: 209) -> 2022-09-03 10:42:58 (item: 9322.0)
80623,2022-09-10 16:01:10 (item: 13605) -> 2022-09-10 16:01:23 (item: 1639.0)
80777,2022-07-31 06:06:38 (item: 1926) -> 2022-07-31 06:06:56 (item: 12818.0)
80870,2022-06-25 00:45:00 (item: 15109) -> 2022-06-25 00:45:13 (item: 2184.0)
80870,2022-08-11 13:05:57 (item: 3743) -> 2022-08-11 13:06:12 (item: 12651.0)
81056,2022-08-23 07:12:10 (item: 14007) -> 2022-08-23 07:12:38 (item: 1751.0)
81132,2022-08-31 12:41:06 (item: 1846) -> 2022-08-31 12:41:28 (item: 13568.0)
81335,2022-09-01 00:54:09 (item: 2267) -> 2022-09-01 00:54:24 (item: 6216.0)
81363,2022-09-05 23:42:57 (item: 12809) -> 2022-09-05 23:43:19 (item: 13776.0)
81433,2022-08-15 23:22:44 (item: 6539) -> 2022-08-15 23:23:04 (item: 3260.0)
81433,2022-08-26 02:34:02 (item: 13568) -> 2022-08-26 02:34:17 (item: 11584.0)
81505,2022-08-12 23:52:24 (item: 10674) -> 2022-08-12 23:52:51 (item: 10277.0)
81556,2022-07-28 01:16:48 (item: 2676) -> 2022-07-28 01:17:11 (item: 12400.0)
81556,2022-08-07 05:43:39 (item: 3357) -> 2022-08-07 05:43:52 (item: 5917.0)
81583,2022-09-10 18:06:06 (item: 1743) -> 2022-09-10 18:06:17 (item: 12184.0)
82021,2022-08-02 02:27:26 (item: 6352) -> 2022-08-02 02:27:43 (item: 1746.0)
82059,2022-08-05 16:51:54 (item: 4394) -> 2022-08-05 16:52:07 (item: 15352.0)
82190,2022-07-02 06:40:43 (item: 520) -> 2022-07-02 06:41:06 (item: 495.0)
82515,2022-07-06 05:17:41 (item: 18682) -> 2022-07-06 05:18:01 (item: 1170.0)
82576,2022-08-28 06:51:49 (item: 8058) -> 2022-08-28 06:52:12 (item: 18489.0)
82624,2022-08-09 17:20:09 (item: 17041) -> 2022-08-09 17:20:30 (item: 971.0)
82692,2022-06-30 09:47:28 (item: 15066) -> 2022-06-30 09:47:48 (item: 10437.0)
82729,2022-07-20 16:27:50 (item: 1443) -> 2022-07-20 16:28:03 (item: 10332.0)
83064,2022-08-13 06:02:11 (item: 7866) -> 2022-08-13 06:02:35 (item: 11351.0)
83191,2022-07-28 15:57:23 (item: 12184) -> 2022-07-28 15:57:38 (item: 18579.0)
83230,2022-08-21 20:24:20 (item: 11321) -> 2022-08-21 20:24:45 (item: 8959.0)
83364,2022-09-11 06:21:50 (item: 11576) -> 2022-09-11 06:22:06 (item: 11924.0)
83456,2022-08-17 01:00:12 (item: 2285) -> 2022-08-17 01:00:32 (item: 10530.0)
83659,2022-07-27 18:24:18 (item: 12184) -> 2022-07-27 18:24:32 (item: 18579.0)
83726,2022-07-09 01:40:38 (item: 7409) -> 2022-07-09 01:40:50 (item: 5478.0)
83742,2022-08-28 12:25:06 (item: 10187) -> 2022-08-28 12:25:21 (item: 4583.0)
83743,2022-07-18 12:57:07 (item: 11813) -> 2022-07-18 12:57:19 (item: 7220.0)
83764,2022-07-21 06:24:35 (item: 5665) -> 2022-07-21 06:24:54 (item: 10767.0)
83790,2022-09-03 17:04:36 (item: 3600) -> 2022-09-03 17:04:52 (item: 1901.0)
83862,2022-07-05 04:10:46 (item: 11984) -> 2022-07-05 04:10:57 (item: 13296.0)
83862,2022-08-15 12:28:03 (item: 6539) -> 2022-08-15 12:28:15 (item: 3260.0)
83952,2022-08-08 14:12:53 (item: 6581) -> 2022-08-08 14:13:17 (item: 13634.0)
83980,2022-08-31 13:21:45 (item: 11205) -> 2022-08-31 13:22:09 (item: 7902.0)
84076,2022-06-29 08:26:56 (item: 17383) -> 2022-06-29 08:27:24 (item: 12352.0)
84521,2022-08-26 01:13:15 (item: 6036) -> 2022-08-26 01:13:34 (item: 18785.0)
84559,2022-07-24 10:43:17 (item: 11683) -> 2022-07-24 10:43:35 (item: 16199.0)
84614,2022-08-20 13:16:31 (item: 9954) -> 2022-08-20 13:16:49 (item: 18.0)
84673,2022-07-03 15:14:35 (item: 10088) -> 2022-07-03 15:15:03 (item: 9972.0)
84673,2022-07-03 15:15:03 (item: 9972) -> 2022-07-03 15:15:17 (item: 4030.0)
84673,2022-07-03 15:37:14 (item: 15122) -> 2022-07-03 15:37:41 (item: 1424.0)
84919,2022-07-23 13:48:06 (item: 18910) -> 2022-07-23 13:48:26 (item: 12484.0)
85060,2022-09-10 12:10:22 (item: 7436) -> 2022-09-10 12:10:39 (item: 2371.0)
85248,2022-06-29 00:53:33 (item: 16922) -> 2022-06-29 00:53:53 (item: 11444.0)
85258,2022-08-06 11:28:17 (item: 17959) -> 2022-08-06 11:28:37 (item: 18361.0)
85301,2022-09-04 01:45:22 (item: 10686) -> 2022-09-04 01:45:51 (item: 16120.0)
85322,2022-07-12 23:04:46 (item: 16944) -> 2022-07-12 23:05:05 (item: 15253.0)
85417,2022-07-12 06:23:37 (item: 3080) -> 2022-07-12 06:23:49 (item: 18970.0)
85717,2022-08-13 05:26:02 (item: 8246) -> 2022-08-13 05:26:30 (item: 8072.0)
85802,2022-05-13 13:02:36 (item: 13632) -> 2022-05-13 13:02:56 (item: 86.0)
85957,2022-08-20 00:03:40 (item: 17456) -> 2022-08-20 00:03:50 (item: 9512.0)
85990,2022-08-29 00:41:09 (item: 16326) -> 2022-08-29 00:41:30 (item: 12024.0)
86165,2022-06-27 03:15:20 (item: 2161) -> 2022-06-27 03:15:39 (item: 11423.0)
86173,2022-07-26 11:27:51 (item: 415) -> 2022-07-26 11:28:15 (item: 5874.0)
