user,item,timestamp,datetime,gap_sec
63513,9351,1659718241544,2022-08-05 16:50:41.544,1470.596
63514,18038,1661572836017,2022-08-27 04:00:36.017,799.131
63515,794,1658571612654,2022-07-23 10:20:12.654,1399.841
63519,7877,1656491487402,2022-06-29 08:31:27.402,1412.962
63520,16255,1660612999079,2022-08-16 01:23:19.079,16.703
63528,7287,1661067672069,2022-08-21 07:41:12.069,545.049
63542,17243,1657965635138,2022-07-16 10:00:35.138,2526.158
63542,8639,1658074187148,2022-07-17 16:09:47.148,2573.58
63542,19283,1662640121968,2022-09-08 12:28:41.968,1427.855
63543,5851,1661128423868,2022-08-22 00:33:43.868,2214.031
63544,6905,1658238656482,2022-07-19 13:50:56.482,780.315
63544,10548,1662728868030,2022-09-09 13:07:48.030,1307.803
63545,717,1661951583493,2022-08-31 13:13:03.493,3472.939
63554,1028,1660873518519,2022-08-19 01:45:18.519,170.465
63560,939,1660825743709,2022-08-18 12:29:03.709,879.814
63570,5382,1657932208531,2022-07-16 00:43:28.531,2810.245
63571,15803,1660564570117,2022-08-15 11:56:10.117,360.89
63575,3087,1661693447093,2022-08-28 13:30:47.093,339.04
63576,6269,1659753354651,2022-08-06 02:35:54.651,203.889
63578,5355,1654398754341,2022-06-05 03:12:34.341,888.32
63580,15562,1657165123439,2022-07-07 03:38:43.439,10.035
63583,2512,1660527738741,2022-08-15 01:42:18.741,53.615
63585,8787,1662594280814,2022-09-07 23:44:40.814,54.943
63586,6378,1657289418015,2022-07-08 14:10:18.015,232.556
63586,8333,1657289652789,2022-07-08 14:14:12.789,234.774
63586,17041,1657290367855,2022-07-08 14:26:07.855,715.066
63587,6383,1661861749098,2022-08-30 12:15:49.098,3501.835
63587,4596,1662198657480,2022-09-03 09:50:57.480,2288.698
63593,16608,1657104192183,2022-07-06 10:43:12.183,435.595
63601,1666,1660874829236,2022-08-19 02:07:09.236,37.698
63606,45,1651232720767,2022-04-29 11:45:20.767,1472.739
63606,15531,1651233130976,2022-04-29 11:52:10.976,410.209
63609,18072,1651063009084,2022-04-27 12:36:49.084,392.034
63609,8535,1652614009332,2022-05-15 11:26:49.332,131.414
63609,10672,1653196994823,2022-05-22 05:23:14.823,718.291
63610,18356,1662611499273,2022-09-08 04:31:39.273,218.107
63619,1601,1661315305875,2022-08-24 04:28:25.875,1142.787
63619,13052,1661317498978,2022-08-24 05:04:58.978,2193.103
63626,17118,1659312189904,2022-08-01 00:03:09.904,2280.847
63632,7566,1658370221227,2022-07-21 02:23:41.227,2078.596
63639,15881,1661677159874,2022-08-28 08:59:19.874,800.99
63640,13023,1660180219950,2022-08-11 01:10:19.950,286.834
63643,10754,1662719361344,2022-09-09 10:29:21.344,270.484
63656,3209,1657002763889,2022-07-05 06:32:43.889,100.564
63666,11736,1659068583837,2022-07-29 04:23:03.837,705.679
63674,1151,1662831402737,2022-09-10 17:36:42.737,708.348
63686,18212,1659004235935,2022-07-28 10:30:35.935,2159.56
63691,5860,1654947003943,2022-06-11 11:30:03.943,1445.696
63691,18378,1657365813139,2022-07-09 11:23:33.139,345.264
63691,19581,1657366173473,2022-07-09 11:29:33.473,360.334
63691,13591,1658282015800,2022-07-20 01:53:35.800,1103.083
63691,8401,1659273126579,2022-07-31 13:12:06.579,860.427
63691,2992,1662796830594,2022-09-10 08:00:30.594,365.648
63697,9845,1661677797763,2022-08-28 09:09:57.763,2254.043
63697,16536,1662474414813,2022-09-06 14:26:54.813,175.513
63697,1657,1662474683413,2022-09-06 14:31:23.413,268.6
63699,10622,1662734253499,2022-09-09 14:37:33.499,366.233
63706,19557,1657922330783,2022-07-15 21:58:50.783,807.287
63715,4432,1659426796571,2022-08-02 07:53:16.571,675.88
63716,1092,1660118526027,2022-08-10 08:02:06.027,354.354
63718,7071,1658969605135,2022-07-28 00:53:25.135,1369.728
63718,17955,1658970138079,2022-07-28 01:02:18.079,532.944
63720,16768,1662879401400,2022-09-11 06:56:41.400,2637.081
63722,17120,1657006376957,2022-07-05 07:32:56.957,1941.041
63725,490,1659979076074,2022-08-08 17:17:56.074,1790.51
63738,19158,1661758629155,2022-08-29 07:37:09.155,1674.689
63738,10559,1662780442985,2022-09-10 03:27:22.985,451.388
63738,226,1662780907341,2022-09-10 03:35:07.341,464.356
63739,15048,1662982585821,2022-09-12 11:36:25.821,2642.85
63741,946,1655104146172,2022-06-13 07:09:06.172,351.075
63741,16310,1655354294790,2022-06-16 04:38:14.790,1125.816
63741,3001,1658744122763,2022-07-25 10:15:22.763,134.581
63741,15019,1659273674669,2022-07-31 13:21:14.669,3581.18
63741,12289,1659531537516,2022-08-03 12:58:57.516,85.857
63741,8181,1662370494477,2022-09-05 09:34:54.477,1977.332
63745,12958,1660735382671,2022-08-17 11:23:02.671,934.604
63758,10144,1661579163535,2022-08-27 05:46:03.535,1568.435
63762,9965,1661091491533,2022-08-21 14:18:11.533,35.09
63765,10440,1661688256230,2022-08-28 12:04:16.230,487.53
63767,17120,1656947738343,2022-07-04 15:15:38.343,947.655
63776,11449,1653834900501,2022-05-29 14:35:00.501,6.661
63776,1178,1653834950984,2022-05-29 14:35:50.984,50.483
63778,9403,1661005474246,2022-08-20 14:24:34.246,163.32
63778,17013,1661006083981,2022-08-20 14:34:43.981,609.735
63780,9021,1660496103764,2022-08-14 16:55:03.764,1577.105
63782,5823,1661729631239,2022-08-28 23:33:51.239,297.097
63787,17041,1659339790480,2022-08-01 07:43:10.480,2098.087
63789,5318,1662134255348,2022-09-02 15:57:35.348,278.704
63794,4334,1657908187369,2022-07-15 18:03:07.369,696.024
63794,1671,1660237051983,2022-08-11 16:57:31.983,2571.645
63797,4711,1659720366967,2022-08-05 17:26:06.967,156.757
63798,1916,1662195906156,2022-09-03 09:05:06.156,1865.773
63804,1713,1660509809867,2022-08-14 20:43:29.867,1808.084
63805,15121,1659428662790,2022-08-02 08:24:22.790,1078.007
63810,3578,1662880758889,2022-09-11 07:19:18.889,153.711
63814,8955,1662030508386,2022-09-01 11:08:28.386,1358.669
63815,8804,1661916885814,2022-08-31 03:34:45.814,234.124
63816,12950,1661844230756,2022-08-30 07:23:50.756,11.234
63826,12487,1657972378618,2022-07-16 11:52:58.618,338.686
63832,14073,1659193480044,2022-07-30 15:04:40.044,2778.013
63835,19016,1662891655484,2022-09-11 10:20:55.484,1125.234
63841,3534,1659584873486,2022-08-04 03:47:53.486,793.194
63858,13471,1659709743011,2022-08-05 14:29:03.011,192.04
63859,17178,1662356523847,2022-09-05 05:42:03.847,826.261
63859,9842,1662356836299,2022-09-05 05:47:16.299,312.452
63862,6736,1660452804646,2022-08-14 04:53:24.646,579.589
63864,11125,1661215601456,2022-08-23 00:46:41.456,2160.589
63871,3370,1656427327525,2022-06-28 14:42:07.525,393.198
63872,5004,1655466587737,2022-06-17 11:49:47.737,249.281
63872,12650,1655765899242,2022-06-20 22:58:19.242,365.54
63872,3209,1659680443067,2022-08-05 06:20:43.067,229.296
63873,13171,1658558547355,2022-07-23 06:42:27.355,28.748
63879,13471,1659397732661,2022-08-01 23:48:52.661,449.773
63884,11775,1655885957539,2022-06-22 08:19:17.539,1567.903
63885,2465,1657770787516,2022-07-14 03:53:07.516,2762.049
63885,19112,1657770931078,2022-07-14 03:55:31.078,143.562
63887,8419,1659511768603,2022-08-03 07:29:28.603,974.922
63888,3188,1657581483453,2022-07-11 23:18:03.453,31.692
63890,259,1659696546497,2022-08-05 10:49:06.497,412.214
63900,1846,1661745009371,2022-08-29 03:50:09.371,234.211
63900,3614,1662698952976,2022-09-09 04:49:12.976,15.927
63916,9584,1657466545031,2022-07-10 15:22:25.031,1138.631
63921,11213,1657673164159,2022-07-13 00:46:04.159,2888.228
63927,5607,1657515269846,2022-07-11 04:54:29.846,79.486
63927,18967,1657515278654,2022-07-11 04:54:38.654,8.808
63927,9718,1658229736965,2022-07-19 11:22:16.965,473.184
63939,12602,1658157309344,2022-07-18 15:15:09.344,755.177
63951,12884,1654944717284,2022-06-11 10:51:57.284,280.513
63954,1161,1658319437106,2022-07-20 12:17:17.106,170.91
63972,14406,1658815312559,2022-07-26 06:01:52.559,1309.487
63977,5092,1661558180059,2022-08-26 23:56:20.059,112.479
63988,17959,1660103390626,2022-08-10 03:49:50.626,12.456
63993,6062,1661352027413,2022-08-24 14:40:27.413,436.996
63993,15772,1661352887531,2022-08-24 14:54:47.531,860.118
63993,9230,1661353115053,2022-08-24 14:58:35.053,227.522
63993,18516,1661353720687,2022-08-24 15:08:40.687,605.634
63995,2049,1660998456284,2022-08-20 12:27:36.284,1373.774
63995,222,1662887515126,2022-09-11 09:11:55.126,3508.942
63996,9222,1659751776861,2022-08-06 02:09:36.861,34.858
63998,12875,1659779366686,2022-08-06 09:49:26.686,1758.466
64011,7262,1658129805038,2022-07-18 07:36:45.038,766.551
64011,17041,1658131124689,2022-07-18 07:58:44.689,1319.651
64011,12184,1658203169427,2022-07-19 03:59:29.427,1250.927
64011,12174,1658216453718,2022-07-19 07:40:53.718,656.811
64011,15104,1658216759690,2022-07-19 07:45:59.690,305.972
64011,12455,1658216961874,2022-07-19 07:49:21.874,202.184
64011,17776,1658217900538,2022-07-19 08:05:00.538,938.664
64011,17321,1659109611291,2022-07-29 15:46:51.291,671.966
64011,18821,1659435928184,2022-08-02 10:25:28.184,6.051
64011,18579,1659447391653,2022-08-02 13:36:31.653,948.158
64012,8547,1656729229650,2022-07-02 02:33:49.650,1159.862
64015,18380,1658881835165,2022-07-27 00:30:35.165,2002.698
64015,2992,1662547668787,2022-09-07 10:47:48.787,2255.051
64022,3324,1657873194762,2022-07-15 08:19:54.762,571.749
64032,2335,1662204888974,2022-09-03 11:34:48.974,1537.395
64043,712,1662185090036,2022-09-03 06:04:50.036,57.412
64044,5581,1658788069642,2022-07-25 22:27:49.642,3130.662
64049,2612,1657592488223,2022-07-12 02:21:28.223,72.889
64050,1422,1659882485943,2022-08-07 14:28:05.943,43.861
64062,12884,1657793992905,2022-07-14 10:19:52.905,34.73
64064,1291,1657180909871,2022-07-07 08:01:49.871,1777.024
64068,9842,1662354306643,2022-09-05 05:05:06.643,79.193
64084,15777,1662082519691,2022-09-02 01:35:19.691,13.619
64094,17461,1659201628669,2022-07-30 17:20:28.669,2240.617
64096,2898,1659152836258,2022-07-30 03:47:16.258,2597.728
64101,17226,1661309155900,2022-08-24 02:45:55.900,589.919
64106,14587,1661521997383,2022-08-26 13:53:17.383,552.513
64109,15059,1661419496809,2022-08-25 09:24:56.809,1134.461
64114,9825,1655819816918,2022-06-21 13:56:56.918,304.903
64115,9122,1660223903575,2022-08-11 13:18:23.575,2846.657
64116,438,1657946030593,2022-07-16 04:33:50.593,357.569
64121,16474,1658199753379,2022-07-19 03:02:33.379,2412.995
64128,16587,1656078600379,2022-06-24 13:50:00.379,683.139
64130,9685,1658139480006,2022-07-18 10:18:00.006,3156.579
64133,6174,1659766352982,2022-08-06 06:12:32.982,1047.49
64133,13904,1659845823285,2022-08-07 04:17:03.285,797.937
64133,14470,1660647570061,2022-08-16 10:59:30.061,727.689
64133,10632,1660827120693,2022-08-18 12:52:00.693,938.973
64133,16260,1661275398433,2022-08-23 17:23:18.433,78.612
64136,18559,1661769314669,2022-08-29 10:35:14.669,3115.952
64147,13356,1662795787659,2022-09-10 07:43:07.659,1706.963
64148,4611,1661840617848,2022-08-30 06:23:37.848,48.738
64148,8996,1662700890283,2022-09-09 05:21:30.283,2062.429
64150,5606,1660621299555,2022-08-16 03:41:39.555,2859.2
64156,9598,1658849053048,2022-07-26 15:24:13.048,84.376
64158,6293,1657283666770,2022-07-08 12:34:26.770,3476.595
64159,17483,1661357569851,2022-08-24 16:12:49.851,1229.994
64160,12492,1660379704674,2022-08-13 08:35:04.674,932.828
64160,9512,1660905371355,2022-08-19 10:36:11.355,2117.451
64161,16770,1650863401727,2022-04-25 05:10:01.727,262.478
64161,17310,1656062922806,2022-06-24 09:28:42.806,73.77
64162,2016,1661489607035,2022-08-26 04:53:27.035,171.562
64163,4884,1661567294309,2022-08-27 02:28:14.309,135.211
64163,14433,1662181067094,2022-09-03 04:57:47.094,1114.364
64164,5083,1660199191121,2022-08-11 06:26:31.121,47.336
64164,11813,1660199197947,2022-08-11 06:26:37.947,6.826
64164,7220,1660199215420,2022-08-11 06:26:55.420,17.473
64164,10221,1660199254228,2022-08-11 06:27:34.228,38.808
64165,18152,1661058625036,2022-08-21 05:10:25.036,266.753
64165,17317,1661231169342,2022-08-23 05:06:09.342,1302.743
64170,13998,1657514597892,2022-07-11 04:43:17.892,849.829
64176,3359,1661481918153,2022-08-26 02:45:18.153,1744.994
64179,18225,1662135021767,2022-09-02 16:10:21.767,2135.064
64180,5977,1662263516989,2022-09-04 03:51:56.989,1533.958
64181,2896,1659022957051,2022-07-28 15:42:37.051,161.581
64188,10655,1662385196968,2022-09-05 13:39:56.968,365.289
64201,6775,1658949491244,2022-07-27 19:18:11.244,1302.936
64201,3736,1658951350490,2022-07-27 19:49:10.490,1859.246
64201,16586,1659036002311,2022-07-28 19:20:02.311,755.316
64204,8272,1661600076781,2022-08-27 11:34:36.781,1178.217
64205,2842,1657946952918,2022-07-16 04:49:12.918,164.351
64209,12133,1661860823677,2022-08-30 12:00:23.677,3513.939
64210,10984,1659379580445,2022-08-01 18:46:20.445,2096.453
64214,13901,1659340951921,2022-08-01 08:02:31.921,344.211
64219,898,1660671425840,2022-08-16 17:37:05.840,9.503
64219,11092,1660671453574,2022-08-16 17:37:33.574,27.734
64219,18938,1660671475915,2022-08-16 17:37:55.915,22.341
64219,8140,1660671506854,2022-08-16 17:38:26.854,30.939
64233,10868,1662222439661,2022-09-03 16:27:19.661,1426.695
64237,6196,1659186929346,2022-07-30 13:15:29.346,1465.044
64244,17472,1662701915280,2022-09-09 05:38:35.280,2034.379
64254,5905,1659001033767,2022-07-28 09:37:13.767,1133.497
64257,3764,1659290342775,2022-07-31 17:59:02.775,478.352
64258,15490,1661603741797,2022-08-27 12:35:41.797,1556.06
64266,1673,1662447291814,2022-09-06 06:54:51.814,22.156
64267,11522,1660983879080,2022-08-20 08:24:39.080,559.366
64271,15984,1656566249175,2022-06-30 05:17:29.175,597.209
64276,4810,1658009856655,2022-07-16 22:17:36.655,1063.523
64289,6550,1655476656142,2022-06-17 14:37:36.142,2203.697
64289,19449,1657295753316,2022-07-08 15:55:53.316,1145.451
64294,11540,1662714343416,2022-09-09 09:05:43.416,405.512
64297,653,1658283265888,2022-07-20 02:14:25.888,433.563
64297,18859,1658283796346,2022-07-20 02:23:16.346,530.458
64304,14608,1658919795829,2022-07-27 11:03:15.829,101.448
64310,7750,1659092820210,2022-07-29 11:07:00.210,549.408
64325,5178,1662741909068,2022-09-09 16:45:09.068,2129.234
64335,14255,1659220235993,2022-07-30 22:30:35.993,622.425
64336,4790,1659182157463,2022-07-30 11:55:57.463,175.462
64345,7710,1660575395634,2022-08-15 14:56:35.634,2479.651
64350,16770,1656691351936,2022-07-01 16:02:31.936,848.797
64353,17369,1653191076165,2022-05-22 03:44:36.165,1094.481
64362,6572,1660116526086,2022-08-10 07:28:46.086,207.032
64362,3612,1660461304125,2022-08-14 07:15:04.125,17.783
64362,1846,1661657420552,2022-08-28 03:30:20.552,6.646
64362,13568,1661657963340,2022-08-28 03:39:23.340,542.788
64365,12655,1659933241022,2022-08-08 04:34:01.022,2605.12
64366,11556,1658921152532,2022-07-27 11:25:52.532,1521.151
64371,1529,1657023184504,2022-07-05 12:13:04.504,495.87
64373,9553,1662949208412,2022-09-12 02:20:08.412,718.581
64378,16625,1662961432325,2022-09-12 05:43:52.325,1470.283
64380,9962,1660398676377,2022-08-13 13:51:16.377,634.114
64384,11920,1662698379801,2022-09-09 04:39:39.801,204.427
64391,7673,1660807356919,2022-08-18 07:22:36.919,2924.459
64393,15201,1659719921918,2022-08-05 17:18:41.918,119.251
64394,18248,1662803114089,2022-09-10 09:45:14.089,12.237
64394,15702,1662827634911,2022-09-10 16:33:54.911,1319.542
64398,14461,1660721863432,2022-08-17 07:37:43.432,1093.277
64405,6899,1660941943458,2022-08-19 20:45:43.458,129.483
64405,3022,1660942991755,2022-08-19 21:03:11.755,1048.297
64405,812,1660943069736,2022-08-19 21:04:29.736,77.981
64409,5107,1661421647733,2022-08-25 10:00:47.733,123.477
64410,2740,1659099660990,2022-07-29 13:01:00.990,735.412
64411,8624,1660398260568,2022-08-13 13:44:20.568,46.916
64416,11228,1660194235334,2022-08-11 05:03:55.334,1671.535
64422,10223,1657069450455,2022-07-06 01:04:10.455,90.569
64422,8965,1657245176424,2022-07-08 01:52:56.424,2332.011
64422,10684,1661222408523,2022-08-23 02:40:08.523,1232.953
64424,825,1662983936215,2022-09-12 11:58:56.215,2222.541
64425,15452,1658720873656,2022-07-25 03:47:53.656,196.031
64429,12706,1658024343925,2022-07-17 02:19:03.925,259.773
64436,680,1661885046693,2022-08-30 18:44:06.693,19.939
64444,3755,1657284607178,2022-07-08 12:50:07.178,1439.336
64451,709,1651180814761,2022-04-28 21:20:14.761,46.822
64459,19484,1660902250549,2022-08-19 09:44:10.549,363.466
64483,19591,1661504748974,2022-08-26 09:05:48.974,3103.802
64485,8641,1655001201678,2022-06-12 02:33:21.678,982.307
64485,4752,1656314256305,2022-06-27 07:17:36.305,1080.677
64487,5719,1661172157141,2022-08-22 12:42:37.141,354.413
64489,19403,1660047105178,2022-08-09 12:11:45.178,3101.898
64490,11452,1658579304600,2022-07-23 12:28:24.600,22.501
64494,6574,1657675722211,2022-07-13 01:28:42.211,1306.025
64506,15977,1659878106304,2022-08-07 13:15:06.304,737.481
64512,7939,1660897733006,2022-08-19 08:28:53.006,151.302
64519,17072,1662716599754,2022-09-09 09:43:19.754,878.104
64523,8480,1662868571669,2022-09-11 03:56:11.669,2611.183
64526,14900,1662356409815,2022-09-05 05:40:09.815,57.204
64527,10025,1662031222404,2022-09-01 11:20:22.404,39.793
64530,5186,1658240779356,2022-07-19 14:26:19.356,1156.41
64537,14559,1661453050641,2022-08-25 18:44:10.641,1421.19
64538,1126,1651227270996,2022-04-29 10:14:30.996,183.63
64539,7404,1661655274539,2022-08-28 02:54:34.539,213.25
64555,1970,1655481501227,2022-06-17 15:58:21.227,141.193
64559,4022,1659711107466,2022-08-05 14:51:47.466,862.167
64561,15034,1660373558786,2022-08-13 06:52:38.786,1466.153
64569,4960,1655546272252,2022-06-18 09:57:52.252,1241.334
64569,15122,1656479079357,2022-06-29 05:04:39.357,283.248
64569,14112,1662689987807,2022-09-09 02:19:47.807,986.457
64569,11720,1662692256153,2022-09-09 02:57:36.153,2268.346
64572,17478,1659802262686,2022-08-06 16:11:02.686,249.91
64575,10411,1658120450220,2022-07-18 05:00:50.220,2584.957
64575,3507,1660189434280,2022-08-11 03:43:54.280,1451.05
64577,11437,1662369509729,2022-09-05 09:18:29.729,13.239
64579,4362,1662788659704,2022-09-10 05:44:19.704,828.075
64590,2188,1662530206169,2022-09-07 05:56:46.169,1166.913
64590,17502,1662531993134,2022-09-07 06:26:33.134,1786.965
64593,11630,1657783614613,2022-07-14 07:26:54.613,180.105
64594,933,1660579589874,2022-08-15 16:06:29.874,63.496
64594,9463,1662196266918,2022-09-03 09:11:06.918,492.887
64600,1249,1662286509793,2022-09-04 10:15:09.793,169.495
64608,10206,1652417024016,2022-05-13 04:43:44.016,2442.158
64622,3325,1655300811965,2022-06-15 13:46:51.965,332.686
64622,11097,1656340158575,2022-06-27 14:29:18.575,236.385
64623,7791,1659686172334,2022-08-05 07:56:12.334,2645.618
64637,14662,1655124930048,2022-06-13 12:55:30.048,1157.282
64661,5914,1654837516971,2022-06-10 05:05:16.971,384.736
64666,17385,1657539269286,2022-07-11 11:34:29.286,647.893
64667,16695,1659177280929,2022-07-30 10:34:40.929,308.551
64672,19082,1661483570044,2022-08-26 03:12:50.044,150.847
64673,9754,1659705355839,2022-08-05 13:15:55.839,3085.685
64683,17967,1662439461099,2022-09-06 04:44:21.099,913.093
64693,9425,1658752277382,2022-07-25 12:31:17.382,1692.58
64694,10655,1662636182346,2022-09-08 11:23:02.346,265.602
64695,6572,1660709824527,2022-08-17 04:17:04.527,552.99
64701,4939,1661521050187,2022-08-26 13:37:30.187,1068.55
64707,13133,1657937055276,2022-07-16 02:04:15.276,411.905
64707,13549,1657937341941,2022-07-16 02:09:01.941,286.665
64712,18831,1661243657189,2022-08-23 08:34:17.189,428.018
64713,13966,1658363037748,2022-07-21 00:23:57.748,2882.133
64730,17038,1660528952295,2022-08-15 02:02:32.295,1860.481
64732,6527,1657897574559,2022-07-15 15:06:14.559,1243.618
64732,18821,1657897988390,2022-07-15 15:13:08.390,413.831
64732,3077,1657905095128,2022-07-15 17:11:35.128,590.022
64739,18607,1658375925663,2022-07-21 03:58:45.663,133.88
64742,18420,1660570824610,2022-08-15 13:40:24.610,933.553
64742,2413,1660571031915,2022-08-15 13:43:51.915,207.305
64750,4587,1662628988482,2022-09-08 09:23:08.482,1414.088
64751,10512,1661643891913,2022-08-27 23:44:51.913,645.64
64758,8043,1662419299344,2022-09-05 23:08:19.344,224.143
64761,12872,1661777498483,2022-08-29 12:51:38.483,230.963
64762,19384,1662696316946,2022-09-09 04:05:16.946,229.961
64770,10906,1662347554453,2022-09-05 03:12:34.453,82.246
64779,16371,1657755323680,2022-07-13 23:35:23.680,596.435
64783,11934,1653176688692,2022-05-21 23:44:48.692,481.866
64790,13794,1652418125163,2022-05-13 05:02:05.163,1286.791
64790,13136,1655332474240,2022-06-15 22:34:34.240,805.443
64793,12495,1662207955734,2022-09-03 12:25:55.734,3362.009
64795,12527,1658139810163,2022-07-18 10:23:30.163,2244.522
64802,17201,1660235973634,2022-08-11 16:39:33.634,367.562
64806,16518,1658463217662,2022-07-22 04:13:37.662,1133.186
64806,17921,1658464320302,2022-07-22 04:32:00.302,1102.64
64806,9200,1661357515568,2022-08-24 16:11:55.568,586.665
64807,19224,1658726494208,2022-07-25 05:21:34.208,2749.824
64817,18112,1660304764297,2022-08-12 11:46:04.297,1917.796
64823,5589,1658796074774,2022-07-26 00:41:14.774,15.58
64837,5031,1650707906438,2022-04-23 09:58:26.438,288.714
64838,13065,1662808082845,2022-09-10 11:08:02.845,2712.126
64850,11149,1656998403126,2022-07-05 05:20:03.126,2489.11
64852,15940,1661646784663,2022-08-28 00:33:04.663,2299.356
64855,7265,1659703570696,2022-08-05 12:46:10.696,45.75
64855,15796,1660814716582,2022-08-18 09:25:16.582,3403.719
64861,2034,1661402821299,2022-08-25 04:47:01.299,122.241
64861,7607,1662092438411,2022-09-02 04:20:38.411,47.903
64863,9139,1657513521492,2022-07-11 04:25:21.492,52.405
64863,7607,1661866831548,2022-08-30 13:40:31.548,104.875
64863,1846,1661866944703,2022-08-30 13:42:24.703,113.155
64863,15881,1662127240306,2022-09-02 14:00:40.306,205.787
64863,19382,1662127271019,2022-09-02 14:01:11.019,30.713
64865,5333,1661230914181,2022-08-23 05:01:54.181,1477.192
64873,12181,1660090755896,2022-08-10 00:19:15.896,348.957
64879,278,1662671474089,2022-09-08 21:11:14.089,855.377
64884,3992,1661420108804,2022-08-25 09:35:08.804,436.324
64889,11175,1662467212450,2022-09-06 12:26:52.450,959.908
64899,4836,1659020087467,2022-07-28 14:54:47.467,862.035
64899,19188,1662389318634,2022-09-05 14:48:38.634,3446.758
64903,17120,1660634107114,2022-08-16 07:15:07.114,389.953
64908,17170,1657265259478,2022-07-08 07:27:39.478,278.927
64911,19737,1657773439560,2022-07-14 04:37:19.560,44.58
64913,859,1657534209338,2022-07-11 10:10:09.338,356.249
64913,19251,1662539464192,2022-09-07 08:31:04.192,1391.225
64927,11321,1661606127955,2022-08-27 13:15:27.955,2598.416
64929,14533,1662835911958,2022-09-10 18:51:51.958,450.772
64929,7546,1662837455732,2022-09-10 19:17:35.732,1543.774
64929,11498,1662838050221,2022-09-10 19:27:30.221,594.489
64930,9912,1660084513226,2022-08-09 22:35:13.226,201.402
64944,2292,1661055322637,2022-08-21 04:15:22.637,928.819
64947,6189,1660471933887,2022-08-14 10:12:13.887,3002.568
64947,2450,1661155782085,2022-08-22 08:09:42.085,1587.07
64947,18776,1661313678457,2022-08-24 04:01:18.457,515.696
64947,12651,1662103162646,2022-09-02 07:19:22.646,1087.906
64947,13910,1662271396464,2022-09-04 06:03:16.464,1485.411
64947,17665,1662272623117,2022-09-04 06:23:43.117,1226.653
64947,17750,1662272680019,2022-09-04 06:24:40.019,56.902
64947,8014,1662273060836,2022-09-04 06:31:00.836,380.817
64947,8531,1662626774281,2022-09-08 08:46:14.281,775.823
64947,9099,1662714458646,2022-09-09 09:07:38.646,2586.96
64949,15325,1661702029760,2022-08-28 15:53:49.760,2751.155
64964,18672,1659162001843,2022-07-30 06:20:01.843,28.719
64965,9523,1661343953881,2022-08-24 12:25:53.881,584.045
64965,13389,1661346183147,2022-08-24 13:03:03.147,2229.266
64968,16098,1660284152643,2022-08-12 06:02:32.643,1616.326
64971,19424,1654060106539,2022-06-01 05:08:26.539,349.42
64971,3566,1660227009083,2022-08-11 14:10:09.083,1719.135
64971,13794,1660227686483,2022-08-11 14:21:26.483,677.4
64971,16676,1660230938241,2022-08-11 15:15:38.241,3251.758
64971,15799,1662970299805,2022-09-12 08:11:39.805,1994.85
64977,17951,1660036519341,2022-08-09 09:15:19.341,37.905
64982,2687,1662282931702,2022-09-04 09:15:31.702,3494.407
64998,4337,1656163040071,2022-06-25 13:17:20.071,150.05
65009,9537,1655814950801,2022-06-21 12:35:50.801,168.232
65013,374,1659658999829,2022-08-05 00:23:19.829,2057.172
65016,492,1656842050538,2022-07-03 09:54:10.538,677.574
65018,10832,1661578912061,2022-08-27 05:41:52.061,147.968
65021,8145,1655247118485,2022-06-14 22:51:58.485,14.758
65021,14987,1655247144071,2022-06-14 22:52:24.071,25.586
65025,7463,1657728343205,2022-07-13 16:05:43.205,169.608
65026,9997,1653719949493,2022-05-28 06:39:09.493,1330.954
65031,10034,1659246138966,2022-07-31 05:42:18.966,68.603
65036,13844,1660228330903,2022-08-11 14:32:10.903,2899.694
65037,9720,1659057414250,2022-07-29 01:16:54.250,1338.881
65048,16405,1661551323268,2022-08-26 22:02:03.268,2078.682
65055,6423,1655955918333,2022-06-23 03:45:18.333,576.418
65068,7255,1660616450891,2022-08-16 02:20:50.891,112.69
65077,6324,1657712630991,2022-07-13 11:43:50.991,106.64
65083,8907,1656914530731,2022-07-04 06:02:10.731,393.313
65083,3146,1658044316785,2022-07-17 07:51:56.785,952.055
65092,13688,1661691873762,2022-08-28 13:04:33.762,1335.472
65092,16735,1661695394824,2022-08-28 14:03:14.824,3521.062
65092,15763,1661695445146,2022-08-28 14:04:05.146,50.322
65092,6903,1662754081950,2022-09-09 20:08:01.950,983.111
65095,2606,1655300661025,2022-06-15 13:44:21.025,25.507
65095,8710,1656343802112,2022-06-27 15:30:02.112,197.728
65095,1740,1657207266363,2022-07-07 15:21:06.363,101.266
65095,17534,1657207804290,2022-07-07 15:30:04.290,537.927
65095,6572,1660133902077,2022-08-10 12:18:22.077,59.31
65097,15292,1658910416590,2022-07-27 08:26:56.590,1049.039
65105,1305,1653131580536,2022-05-21 11:13:00.536,1193.449
65105,3691,1656802755373,2022-07-02 22:59:15.373,2193.425
65105,18146,1656803575985,2022-07-02 23:12:55.985,820.612
65105,16258,1656803804518,2022-07-02 23:16:44.518,228.533
65105,4889,1657411510013,2022-07-10 00:05:10.013,2994.199
65108,10551,1660293311175,2022-08-12 08:35:11.175,284.162
65109,10676,1661153817482,2022-08-22 07:36:57.482,3414.476
65110,13199,1650564853367,2022-04-21 18:14:13.367,257.716
65112,6448,1661477670306,2022-08-26 01:34:30.306,768.454
65114,14912,1662174242572,2022-09-03 03:04:02.572,473.279
65121,15163,1661570226567,2022-08-27 03:17:06.567,1811.429
