user,session_info
30246,2022-08-03 05:47:58 (item: 12531) -> 2022-08-03 05:48:44 (item: 12885.0)
30253,2022-08-23 06:25:06 (item: 4244) -> 2022-08-23 06:25:34 (item: 2402.0)
30291,2022-07-20 12:45:59 (item: 19557) -> 2022-07-20 12:46:38 (item: 8388.0)
30306,2022-08-31 09:37:58 (item: 7902) -> 2022-08-31 09:38:16 (item: 8086.0)
30396,2022-07-16 15:57:31 (item: 7586) -> 2022-07-16 15:57:47 (item: 15530.0)
30396,2022-07-18 14:13:05 (item: 15775) -> 2022-07-18 14:14:02 (item: 15253.0)
30642,2022-09-10 15:23:56 (item: 17778) -> 2022-09-10 15:24:16 (item: 19569.0)
30703,2022-05-09 14:07:08 (item: 520) -> 2022-05-09 14:07:36 (item: 495.0)
30725,2022-07-09 23:39:47 (item: 11984) -> 2022-07-09 23:40:24 (item: 1740.0)
30725,2022-07-19 02:09:15 (item: 15253) -> 2022-07-19 02:10:12 (item: 15775.0)
30725,2022-07-19 02:10:12 (item: 15775) -> 2022-07-19 02:11:12 (item: 9203.0)
30725,2022-07-31 22:12:05 (item: 13447) -> 2022-07-31 22:12:48 (item: 10084.0)
30734,2022-07-18 14:37:55 (item: 15775) -> 2022-07-18 14:38:44 (item: 9203.0)
30777,2022-09-08 10:31:11 (item: 3430) -> 2022-09-08 10:31:55 (item: 7858.0)
30847,2022-07-23 14:10:29 (item: 11866) -> 2022-07-23 14:10:45 (item: 12303.0)
30932,2022-08-26 04:02:31 (item: 11881) -> 2022-08-26 04:02:56 (item: 19501.0)
31226,2022-08-22 00:49:51 (item: 17122) -> 2022-08-22 00:50:13 (item: 6539.0)
31284,2022-08-17 10:05:58 (item: 7678) -> 2022-08-17 10:06:35 (item: 9602.0)
31322,2022-09-08 11:29:35 (item: 10732) -> 2022-09-08 11:29:51 (item: 9231.0)
31360,2022-08-22 12:40:52 (item: 16704) -> 2022-08-22 12:41:45 (item: 7458.0)
31415,2022-06-22 09:32:36 (item: 9871) -> 2022-06-22 09:32:57 (item: 7211.0)
31415,2022-06-22 09:33:08 (item: 16499) -> 2022-06-22 09:33:29 (item: 6492.0)
31431,2022-06-28 04:15:10 (item: 7150) -> 2022-06-28 04:16:10 (item: 15768.0)
31542,2022-07-19 01:54:05 (item: 15775) -> 2022-07-19 01:54:33 (item: 9203.0)
31542,2022-07-31 07:23:59 (item: 12479) -> 2022-07-31 07:24:38 (item: 13447.0)
31545,2022-09-12 05:33:14 (item: 9596) -> 2022-09-12 05:33:42 (item: 17946.0)
31577,2022-08-15 16:53:49 (item: 19505) -> 2022-08-15 16:54:46 (item: 10988.0)
31637,2022-07-28 11:22:28 (item: 1823) -> 2022-07-28 11:22:43 (item: 10988.0)
31637,2022-07-28 11:22:48 (item: 19505) -> 2022-07-28 11:23:14 (item: 8075.0)
31659,2022-09-05 21:38:45 (item: 13952) -> 2022-09-05 21:39:42 (item: 2659.0)
31747,2022-08-19 15:35:37 (item: 9512) -> 2022-08-19 15:36:29 (item: 17456.0)
31780,2022-08-25 02:05:50 (item: 8266) -> 2022-08-25 02:06:06 (item: 5238.0)
31820,2022-09-02 14:49:46 (item: 10730) -> 2022-09-02 14:50:35 (item: 8563.0)
31882,2022-09-10 02:51:49 (item: 18043) -> 2022-09-10 02:52:26 (item: 17796.0)
31917,2022-07-28 15:03:08 (item: 11161) -> 2022-07-28 15:03:49 (item: 3209.0)
31924,2022-07-14 13:00:59 (item: 9499) -> 2022-07-14 13:01:33 (item: 6748.0)
32004,2022-06-21 12:59:20 (item: 2259) -> 2022-06-21 13:00:04 (item: 5209.0)
32004,2022-08-28 23:11:40 (item: 14536) -> 2022-08-28 23:12:32 (item: 15881.0)
32043,2022-08-28 06:56:35 (item: 15854) -> 2022-08-28 06:56:56 (item: 10804.0)
32043,2022-08-28 06:58:50 (item: 8855) -> 2022-08-28 06:59:29 (item: 12994.0)
32044,2022-08-18 16:45:15 (item: 10199) -> 2022-08-18 16:46:00 (item: 12369.0)
32089,2022-07-05 13:09:59 (item: 16886) -> 2022-07-05 13:10:26 (item: 9139.0)
32089,2022-08-28 03:05:24 (item: 15881) -> 2022-08-28 03:06:09 (item: 1846.0)
32176,2022-09-02 20:16:54 (item: 1846) -> 2022-09-02 20:17:41 (item: 9128.0)
32178,2022-08-08 07:47:12 (item: 4454) -> 2022-08-08 07:48:07 (item: 13544.0)
32191,2022-09-09 22:39:36 (item: 8013) -> 2022-09-09 22:40:20 (item: 7185.0)
32251,2022-08-17 00:31:29 (item: 17121) -> 2022-08-17 00:31:50 (item: 4000.0)
32294,2022-08-09 07:57:07 (item: 863) -> 2022-08-09 07:57:40 (item: 14889.0)
32303,2022-07-20 12:16:55 (item: 11495) -> 2022-07-20 12:17:15 (item: 2450.0)
32429,2022-09-09 09:54:02 (item: 12418) -> 2022-09-09 09:55:02 (item: 15559.0)
32482,2022-08-21 06:36:56 (item: 1738) -> 2022-08-21 06:37:31 (item: 3571.0)
32520,2022-07-30 13:16:55 (item: 11631) -> 2022-07-30 13:17:10 (item: 13630.0)
32827,2022-05-02 07:38:35 (item: 5297) -> 2022-05-02 07:38:56 (item: 18313.0)
32827,2022-05-02 07:42:38 (item: 5438) -> 2022-05-02 07:43:01 (item: 2405.0)
32837,2022-08-12 09:54:13 (item: 1233) -> 2022-08-12 09:54:47 (item: 5451.0)
32898,2022-08-18 07:00:39 (item: 11494) -> 2022-08-18 07:01:17 (item: 19387.0)
33080,2022-07-25 09:51:41 (item: 10018) -> 2022-07-25 09:52:30 (item: 524.0)
33089,2022-08-12 16:51:45 (item: 14616) -> 2022-08-12 16:52:41 (item: 16688.0)
33311,2022-09-02 10:04:07 (item: 2080) -> 2022-09-02 10:04:52 (item: 1649.0)
33345,2022-07-05 03:01:16 (item: 13296) -> 2022-07-05 03:02:02 (item: 11984.0)
33345,2022-08-29 08:52:42 (item: 1846) -> 2022-08-29 08:53:35 (item: 7607.0)
33369,2022-06-20 01:02:51 (item: 13271) -> 2022-06-20 01:03:45 (item: 11628.0)
33413,2022-08-04 05:58:51 (item: 15784) -> 2022-08-04 05:59:40 (item: 4990.0)
33540,2022-07-23 12:48:52 (item: 14716) -> 2022-07-23 12:49:12 (item: 2879.0)
33545,2022-08-15 10:21:00 (item: 3260) -> 2022-08-15 10:21:52 (item: 6539.0)
33649,2022-04-28 15:56:11 (item: 4020) -> 2022-04-28 15:56:27 (item: 2035.0)
33672,2022-09-12 07:03:52 (item: 11345) -> 2022-09-12 07:04:36 (item: 6300.0)
33746,2022-07-31 14:20:46 (item: 10084) -> 2022-07-31 14:21:29 (item: 13447.0)
33746,2022-08-28 03:30:01 (item: 15881) -> 2022-08-28 03:30:29 (item: 1846.0)
33768,2022-08-15 08:52:41 (item: 6539) -> 2022-08-15 08:53:28 (item: 6572.0)
33792,2022-07-02 09:53:59 (item: 450) -> 2022-07-02 09:54:59 (item: 12359.0)
33902,2022-08-19 15:44:17 (item: 1760) -> 2022-08-19 15:44:50 (item: 7081.0)
34029,2022-07-14 01:45:07 (item: 1740) -> 2022-07-14 01:45:58 (item: 2043.0)
34029,2022-07-19 01:11:54 (item: 13781) -> 2022-07-19 01:12:35 (item: 9246.0)
34357,2022-07-06 22:32:59 (item: 11097) -> 2022-07-06 22:33:30 (item: 16886.0)
34536,2022-08-24 06:26:10 (item: 12237) -> 2022-08-24 06:26:30 (item: 13151.0)
34536,2022-08-25 14:10:45 (item: 16777) -> 2022-08-25 14:11:37 (item: 6532.0)
34550,2022-07-28 12:59:24 (item: 15216) -> 2022-07-28 12:59:59 (item: 15467.0)
34570,2022-05-04 11:07:48 (item: 10576) -> 2022-05-04 11:08:26 (item: 9648.0)
34570,2022-08-16 01:57:34 (item: 6539) -> 2022-08-16 01:58:08 (item: 3260.0)
34590,2022-09-11 11:24:11 (item: 7546) -> 2022-09-11 11:24:41 (item: 504.0)
34630,2022-08-17 05:37:35 (item: 13666) -> 2022-08-17 05:38:15 (item: 15600.0)
34630,2022-08-26 10:27:38 (item: 7861) -> 2022-08-26 10:28:07 (item: 5719.0)
34796,2022-09-09 04:11:03 (item: 7534) -> 2022-09-09 04:12:02 (item: 19484.0)
34819,2022-07-04 08:18:31 (item: 15620) -> 2022-07-04 08:18:58 (item: 9435.0)
34874,2022-08-09 10:17:30 (item: 2625) -> 2022-08-09 10:18:20 (item: 15244.0)
34980,2022-09-05 23:34:25 (item: 17406) -> 2022-09-05 23:34:55 (item: 17450.0)
35217,2022-09-04 04:49:25 (item: 3337) -> 2022-09-04 04:49:56 (item: 12086.0)
35293,2022-09-04 10:32:09 (item: 7917) -> 2022-09-04 10:32:34 (item: 890.0)
35299,2022-08-18 09:45:27 (item: 4258) -> 2022-08-18 09:45:52 (item: 9779.0)
35459,2022-09-05 14:34:39 (item: 9666) -> 2022-09-05 14:35:22 (item: 13703.0)
35514,2022-08-08 15:48:31 (item: 18361) -> 2022-08-08 15:49:03 (item: 17959.0)
35579,2022-06-20 19:37:31 (item: 17007) -> 2022-06-20 19:38:13 (item: 17114.0)
35581,2022-08-30 01:03:21 (item: 11519) -> 2022-08-30 01:04:08 (item: 6559.0)
35612,2022-06-18 02:22:16 (item: 8352) -> 2022-06-18 02:22:41 (item: 7200.0)
35612,2022-06-18 02:22:41 (item: 7200) -> 2022-06-18 02:23:39 (item: 19424.0)
35743,2022-08-19 15:05:43 (item: 9512) -> 2022-08-19 15:06:38 (item: 17456.0)
35756,2022-08-16 02:29:27 (item: 6539) -> 2022-08-16 02:29:50 (item: 3260.0)
35756,2022-09-09 12:33:50 (item: 11920) -> 2022-09-09 12:34:45 (item: 3614.0)
35784,2022-07-26 04:44:15 (item: 4297) -> 2022-07-26 04:44:30 (item: 13130.0)
35811,2022-07-16 05:45:44 (item: 14926) -> 2022-07-16 05:46:09 (item: 14918.0)
35846,2022-07-12 01:53:39 (item: 451) -> 2022-07-12 01:54:18 (item: 16032.0)
35911,2022-09-04 09:31:54 (item: 6271) -> 2022-09-04 09:32:09 (item: 6716.0)
36191,2022-07-29 08:46:54 (item: 14672) -> 2022-07-29 08:47:19 (item: 1450.0)
36236,2022-08-14 10:41:09 (item: 2190) -> 2022-08-14 10:41:43 (item: 17229.0)
36280,2022-06-12 07:33:19 (item: 19548) -> 2022-06-12 07:33:45 (item: 4223.0)
36284,2022-06-16 08:01:07 (item: 7123) -> 2022-06-16 08:02:01 (item: 12676.0)
36442,2022-04-22 23:01:01 (item: 2035) -> 2022-04-22 23:01:28 (item: 11095.0)
36607,2022-08-22 03:17:03 (item: 10148) -> 2022-08-22 03:17:53 (item: 3621.0)
36702,2022-08-10 05:12:05 (item: 2256) -> 2022-08-10 05:12:32 (item: 2553.0)
36814,2022-08-21 09:50:37 (item: 2192) -> 2022-08-21 09:50:58 (item: 16397.0)
36814,2022-08-21 09:50:58 (item: 16397) -> 2022-08-21 09:51:27 (item: 246.0)
36871,2022-06-02 12:53:59 (item: 520) -> 2022-06-02 12:54:44 (item: 495.0)
36912,2022-09-07 14:02:12 (item: 1352) -> 2022-09-07 14:02:30 (item: 8793.0)
36919,2022-05-27 23:16:51 (item: 5201) -> 2022-05-27 23:17:09 (item: 11164.0)
36944,2022-08-26 03:49:17 (item: 18248) -> 2022-08-26 03:50:05 (item: 12086.0)
37010,2022-07-12 16:04:21 (item: 7568) -> 2022-07-12 16:05:13 (item: 13384.0)
37074,2022-07-04 05:21:22 (item: 8437) -> 2022-07-04 05:21:56 (item: 13983.0)
37074,2022-07-07 06:03:40 (item: 220) -> 2022-07-07 06:04:01 (item: 11827.0)
37179,2022-08-16 09:50:53 (item: 11601) -> 2022-08-16 09:51:18 (item: 12573.0)
37268,2022-08-29 12:58:15 (item: 432) -> 2022-08-29 12:58:35 (item: 835.0)
37503,2022-08-29 08:20:04 (item: 1846) -> 2022-08-29 08:20:54 (item: 7607.0)
37610,2022-07-21 14:13:19 (item: 2391) -> 2022-07-21 14:13:42 (item: 9886.0)
37637,2022-06-23 08:03:54 (item: 9828) -> 2022-06-23 08:04:26 (item: 8280.0)
37707,2022-08-29 05:08:55 (item: 10282) -> 2022-08-29 05:09:38 (item: 123.0)
37783,2022-09-02 10:32:55 (item: 19563) -> 2022-09-02 10:33:19 (item: 3606.0)
37808,2022-08-16 14:02:09 (item: 10118) -> 2022-08-16 14:02:44 (item: 12870.0)
37848,2022-06-03 11:05:07 (item: 17228) -> 2022-06-03 11:05:36 (item: 2392.0)
37901,2022-08-26 15:39:57 (item: 9178) -> 2022-08-26 15:40:39 (item: 19276.0)
37952,2022-09-01 13:16:44 (item: 25) -> 2022-09-01 13:17:04 (item: 958.0)
37967,2022-08-28 13:29:19 (item: 2393) -> 2022-08-28 13:30:06 (item: 6717.0)
38014,2022-08-16 16:19:13 (item: 12567) -> 2022-08-16 16:19:37 (item: 1327.0)
38079,2022-07-16 02:37:10 (item: 19421) -> 2022-07-16 02:37:32 (item: 2871.0)
38156,2022-09-08 14:57:27 (item: 11889) -> 2022-09-08 14:57:53 (item: 17151.0)
38170,2022-08-30 08:28:37 (item: 3338) -> 2022-08-30 08:29:00 (item: 13187.0)
38279,2022-09-10 03:05:15 (item: 3759) -> 2022-09-10 03:05:36 (item: 2969.0)
38422,2022-08-16 02:54:58 (item: 6572) -> 2022-08-16 02:55:30 (item: 57.0)
38689,2022-06-23 22:23:31 (item: 13787) -> 2022-06-23 22:24:07 (item: 2928.0)
38728,2022-07-15 22:04:25 (item: 6169) -> 2022-07-15 22:05:16 (item: 1610.0)
38728,2022-07-20 22:29:22 (item: 6935) -> 2022-07-20 22:29:42 (item: 11495.0)
38776,2022-07-03 00:24:32 (item: 19573) -> 2022-07-03 00:25:09 (item: 12748.0)
38784,2022-08-08 15:04:43 (item: 4201) -> 2022-08-08 15:05:25 (item: 3906.0)
38817,2022-07-19 14:47:24 (item: 1297) -> 2022-07-19 14:48:01 (item: 16975.0)
38817,2022-07-19 16:23:16 (item: 11878) -> 2022-07-19 16:23:31 (item: 2255.0)
38904,2022-08-29 05:33:10 (item: 1846) -> 2022-08-29 05:33:55 (item: 7607.0)
38965,2022-06-15 17:05:33 (item: 6810) -> 2022-06-15 17:05:54 (item: 3325.0)
38984,2022-07-05 04:49:39 (item: 13296) -> 2022-07-05 04:50:11 (item: 11984.0)
38991,2022-07-19 00:38:52 (item: 5613) -> 2022-07-19 00:39:11 (item: 10860.0)
39024,2022-09-05 11:47:50 (item: 1846) -> 2022-09-05 11:48:11 (item: 680.0)
39054,2022-07-22 17:58:53 (item: 8543) -> 2022-07-22 17:59:39 (item: 5144.0)
39104,2022-08-10 15:58:10 (item: 8067) -> 2022-08-10 15:58:43 (item: 2671.0)
39242,2022-09-01 09:14:43 (item: 9128) -> 2022-09-01 09:15:27 (item: 19382.0)
39338,2022-07-11 14:37:11 (item: 4695) -> 2022-07-11 14:37:30 (item: 13140.0)
39340,2022-08-30 05:23:45 (item: 5699) -> 2022-08-30 05:24:25 (item: 18358.0)
39456,2022-07-25 11:48:38 (item: 11505) -> 2022-07-25 11:49:24 (item: 15062.0)
39660,2022-06-28 13:06:05 (item: 17316) -> 2022-06-28 13:06:45 (item: 15912.0)
39707,2022-09-04 00:58:27 (item: 4134) -> 2022-09-04 00:58:44 (item: 13086.0)
39779,2022-07-18 08:46:56 (item: 12460) -> 2022-07-18 08:47:54 (item: 15916.0)
39779,2022-07-18 08:47:54 (item: 15916) -> 2022-07-18 08:48:28 (item: 4297.0)
39779,2022-07-29 05:01:20 (item: 14573) -> 2022-07-29 05:01:47 (item: 3554.0)
39779,2022-07-31 09:44:30 (item: 10767) -> 2022-07-31 09:44:45 (item: 7576.0)
39779,2022-09-02 01:55:43 (item: 3124) -> 2022-09-02 01:56:00 (item: 4580.0)
39779,2022-09-06 01:09:46 (item: 12508) -> 2022-09-06 01:10:04 (item: 18783.0)
39783,2022-08-15 14:22:47 (item: 8276) -> 2022-08-15 14:23:15 (item: 10235.0)
39783,2022-08-17 13:53:49 (item: 5586) -> 2022-08-17 13:54:31 (item: 10093.0)
39783,2022-08-17 23:50:13 (item: 16372) -> 2022-08-17 23:50:32 (item: 16723.0)
39783,2022-08-18 00:10:07 (item: 8125) -> 2022-08-18 00:10:48 (item: 6694.0)
39783,2022-08-18 03:24:16 (item: 4856) -> 2022-08-18 03:25:02 (item: 1401.0)
39783,2022-08-18 03:52:40 (item: 16511) -> 2022-08-18 03:53:09 (item: 9718.0)
39790,2022-09-11 02:59:13 (item: 18398) -> 2022-09-11 03:00:09 (item: 18308.0)
39792,2022-08-28 19:20:00 (item: 1846) -> 2022-08-28 19:20:37 (item: 7331.0)
40006,2022-08-21 16:32:36 (item: 4611) -> 2022-08-21 16:33:11 (item: 9078.0)
40011,2022-08-26 23:13:57 (item: 7659) -> 2022-08-26 23:14:18 (item: 17670.0)
40050,2022-07-05 09:57:18 (item: 4415) -> 2022-07-05 09:57:43 (item: 5349.0)
40118,2022-08-08 09:49:18 (item: 12655) -> 2022-08-08 09:49:55 (item: 16006.0)
40126,2022-08-06 08:12:22 (item: 15036) -> 2022-08-06 08:12:50 (item: 14907.0)
40288,2022-08-26 06:22:24 (item: 12331) -> 2022-08-26 06:22:45 (item: 2859.0)
40311,2022-07-20 16:11:06 (item: 8446) -> 2022-07-20 16:11:21 (item: 2111.0)
40355,2022-08-15 23:55:52 (item: 3260) -> 2022-08-15 23:56:25 (item: 6539.0)
40393,2022-08-10 13:51:57 (item: 5813) -> 2022-08-10 13:52:56 (item: 3689.0)
40393,2022-08-10 13:52:56 (item: 3689) -> 2022-08-10 13:53:27 (item: 19600.0)
40415,2022-07-12 11:42:12 (item: 1289) -> 2022-07-12 11:42:59 (item: 6089.0)
40507,2022-04-06 02:02:35 (item: 3213) -> 2022-04-06 02:03:26 (item: 8939.0)
40594,2022-08-09 15:23:02 (item: 1233) -> 2022-08-09 15:23:29 (item: 4101.0)
40636,2022-07-27 03:24:58 (item: 7521) -> 2022-07-27 03:25:21 (item: 16825.0)
40653,2022-09-10 12:27:20 (item: 11960) -> 2022-09-10 12:28:05 (item: 4691.0)
40680,2022-07-21 02:18:29 (item: 9203) -> 2022-07-21 02:19:00 (item: 15253.0)
40698,2022-07-11 04:36:18 (item: 11172) -> 2022-07-11 04:37:03 (item: 2153.0)
40821,2022-08-19 12:30:35 (item: 19422) -> 2022-08-19 12:30:51 (item: 7831.0)
40821,2022-08-19 12:30:51 (item: 7831) -> 2022-08-19 12:31:35 (item: 17232.0)
40849,2022-08-01 09:01:26 (item: 13556) -> 2022-08-01 09:02:02 (item: 10369.0)
40971,2022-07-21 17:31:07 (item: 2081) -> 2022-07-21 17:31:31 (item: 11934.0)
41072,2022-09-04 08:01:14 (item: 10592) -> 2022-09-04 08:01:48 (item: 14190.0)
41297,2022-07-29 12:58:06 (item: 7410) -> 2022-07-29 12:58:22 (item: 18554.0)
41406,2022-09-04 09:58:42 (item: 12122) -> 2022-09-04 09:59:37 (item: 8016.0)
41446,2022-08-08 11:45:22 (item: 14045) -> 2022-08-08 11:45:42 (item: 8719.0)
41478,2022-09-09 10:01:56 (item: 12084) -> 2022-09-09 10:02:17 (item: 9684.0)
41649,2022-07-27 12:26:23 (item: 6245) -> 2022-07-27 12:26:40 (item: 3385.0)
41671,2022-08-22 04:54:35 (item: 16924) -> 2022-08-22 04:55:19 (item: 1549.0)
41710,2022-09-10 09:16:30 (item: 19175) -> 2022-09-10 09:16:52 (item: 2698.0)
41770,2022-08-30 14:17:41 (item: 17615) -> 2022-08-30 14:18:28 (item: 4583.0)
41947,2022-08-15 02:20:55 (item: 9021) -> 2022-08-15 02:21:50 (item: 3640.0)
42029,2022-08-14 22:42:12 (item: 8927) -> 2022-08-14 22:42:29 (item: 2885.0)
42062,2022-06-13 07:20:13 (item: 1178) -> 2022-06-13 07:21:02 (item: 11449.0)
42105,2022-05-23 16:07:30 (item: 1115) -> 2022-05-23 16:08:29 (item: 7703.0)
42215,2022-08-15 05:07:33 (item: 3260) -> 2022-08-15 05:08:31 (item: 6539.0)
42307,2022-09-10 08:27:14 (item: 1365) -> 2022-09-10 08:27:30 (item: 3259.0)
42383,2022-08-17 17:37:38 (item: 2102) -> 2022-08-17 17:38:08 (item: 13929.0)
42447,2022-08-21 13:07:15 (item: 14272) -> 2022-08-21 13:07:52 (item: 13722.0)
42494,2022-07-24 08:10:41 (item: 6245) -> 2022-07-24 08:11:20 (item: 15775.0)
42546,2022-08-15 15:58:33 (item: 6539) -> 2022-08-15 15:58:56 (item: 3260.0)
42557,2022-06-26 23:58:10 (item: 2634) -> 2022-06-26 23:59:03 (item: 4166.0)
42569,2022-09-09 03:46:50 (item: 11920) -> 2022-09-09 03:47:32 (item: 3614.0)
42662,2022-07-09 10:35:56 (item: 5313) -> 2022-07-09 10:36:42 (item: 19310.0)
42716,2022-08-09 00:56:34 (item: 16094) -> 2022-08-09 00:57:18 (item: 2275.0)
42725,2022-09-10 13:53:10 (item: 1411) -> 2022-09-10 13:54:06 (item: 11202.0)
42783,2022-08-13 03:16:12 (item: 4904) -> 2022-08-13 03:16:32 (item: 27.0)
42812,2022-07-31 15:56:52 (item: 5135) -> 2022-07-31 15:57:09 (item: 17422.0)
42851,2022-08-21 10:38:14 (item: 9659) -> 2022-08-21 10:38:49 (item: 16124.0)
42860,2022-08-20 13:11:09 (item: 12630) -> 2022-08-20 13:11:37 (item: 57.0)
42860,2022-08-20 13:11:37 (item: 57) -> 2022-08-20 13:12:00 (item: 13358.0)
42927,2022-07-11 11:56:38 (item: 13948) -> 2022-07-11 11:56:59 (item: 6490.0)
42945,2022-08-31 02:50:23 (item: 680) -> 2022-08-31 02:51:10 (item: 7607.0)
43019,2022-08-08 01:23:34 (item: 16981) -> 2022-08-08 01:24:03 (item: 18143.0)
43127,2022-08-10 04:10:26 (item: 19328) -> 2022-08-10 04:11:10 (item: 1703.0)
43154,2022-08-26 08:05:23 (item: 12641) -> 2022-08-26 08:06:04 (item: 6713.0)
43246,2022-07-28 13:36:29 (item: 6245) -> 2022-07-28 13:37:21 (item: 13808.0)
43274,2022-09-11 15:11:31 (item: 8829) -> 2022-09-11 15:12:14 (item: 1245.0)
43335,2022-09-10 06:35:29 (item: 6732) -> 2022-09-10 06:36:04 (item: 9857.0)
43395,2022-07-12 08:26:19 (item: 12710) -> 2022-07-12 08:26:46 (item: 9058.0)
43475,2022-09-03 03:51:45 (item: 326) -> 2022-09-03 03:52:16 (item: 1075.0)
43642,2022-09-10 14:12:56 (item: 15363) -> 2022-09-10 14:13:13 (item: 776.0)
43873,2022-09-02 04:31:17 (item: 16455) -> 2022-09-02 04:32:07 (item: 11669.0)
43912,2022-06-15 15:23:13 (item: 3325) -> 2022-06-15 15:24:02 (item: 6810.0)
43915,2022-09-11 16:07:52 (item: 8165) -> 2022-09-11 16:08:43 (item: 3752.0)
43979,2022-08-03 10:57:32 (item: 7964) -> 2022-08-03 10:57:53 (item: 8785.0)
44000,2022-08-27 16:22:12 (item: 4939) -> 2022-08-27 16:22:31 (item: 6729.0)
44002,2022-08-16 15:05:30 (item: 3115) -> 2022-08-16 15:05:48 (item: 8794.0)
44020,2022-09-02 16:23:04 (item: 3327) -> 2022-09-02 16:23:49 (item: 5789.0)
44020,2022-09-02 17:08:06 (item: 2111) -> 2022-09-02 17:08:25 (item: 15104.0)
44020,2022-09-02 17:14:32 (item: 16586) -> 2022-09-02 17:15:12 (item: 6218.0)
44139,2022-08-12 09:35:13 (item: 11585) -> 2022-08-12 09:35:36 (item: 5338.0)
44269,2022-08-27 23:31:37 (item: 19638) -> 2022-08-27 23:31:52 (item: 14233.0)
44284,2022-07-01 04:02:25 (item: 12164) -> 2022-07-01 04:03:01 (item: 5426.0)
44322,2022-05-07 14:11:06 (item: 19030) -> 2022-05-07 14:12:05 (item: 6352.0)
44445,2022-08-08 01:41:20 (item: 15591) -> 2022-08-08 01:42:05 (item: 10654.0)
44498,2022-04-18 12:27:08 (item: 13827) -> 2022-04-18 12:27:52 (item: 12551.0)
44602,2022-07-17 08:47:36 (item: 13675) -> 2022-07-17 08:48:31 (item: 16768.0)
44636,2022-09-08 08:09:27 (item: 14261) -> 2022-09-08 08:10:11 (item: 7649.0)
44674,2022-09-05 14:22:24 (item: 6316) -> 2022-09-05 14:22:47 (item: 7828.0)
44721,2022-08-13 09:10:34 (item: 11364) -> 2022-08-13 09:10:54 (item: 13351.0)
44738,2022-08-24 16:12:05 (item: 17090) -> 2022-08-24 16:12:45 (item: 4836.0)
44792,2022-08-18 07:35:19 (item: 3050) -> 2022-08-18 07:35:38 (item: 5486.0)
44798,2022-06-11 01:36:42 (item: 15286) -> 2022-06-11 01:37:23 (item: 18796.0)
44922,2022-08-10 12:53:50 (item: 8244) -> 2022-08-10 12:54:41 (item: 6816.0)
45142,2022-08-23 09:38:58 (item: 2285) -> 2022-08-23 09:39:19 (item: 10530.0)
45176,2022-08-16 09:51:48 (item: 6539) -> 2022-08-16 09:52:19 (item: 16981.0)
45242,2022-07-17 15:51:21 (item: 14878) -> 2022-07-17 15:52:15 (item: 2392.0)
45269,2022-08-18 09:17:03 (item: 5661) -> 2022-08-18 09:17:46 (item: 18639.0)
45292,2022-07-22 08:10:47 (item: 16242) -> 2022-07-22 08:11:31 (item: 10299.0)
45505,2022-08-02 16:48:48 (item: 10320) -> 2022-08-02 16:49:38 (item: 16513.0)
45598,2022-09-02 15:19:09 (item: 7607) -> 2022-09-02 15:19:32 (item: 19475.0)
45650,2022-07-19 09:13:32 (item: 10058) -> 2022-07-19 09:14:26 (item: 16165.0)
45898,2022-07-24 14:14:20 (item: 13781) -> 2022-07-24 14:14:39 (item: 12082.0)
45921,2022-09-10 07:58:05 (item: 4071) -> 2022-09-10 07:58:53 (item: 6639.0)
45921,2022-09-10 07:58:53 (item: 6639) -> 2022-09-10 07:59:41 (item: 8292.0)
45921,2022-09-10 08:02:39 (item: 13194) -> 2022-09-10 08:03:33 (item: 14526.0)
45927,2022-07-04 01:38:23 (item: 18146) -> 2022-07-04 01:38:47 (item: 9132.0)
45927,2022-07-08 09:13:23 (item: 6490) -> 2022-07-08 09:13:51 (item: 15939.0)
46021,2022-08-27 08:06:02 (item: 13954) -> 2022-08-27 08:06:36 (item: 10085.0)
46096,2022-08-19 13:07:28 (item: 6680) -> 2022-08-19 13:07:46 (item: 8018.0)
46103,2022-08-13 14:51:30 (item: 1253) -> 2022-08-13 14:51:58 (item: 15475.0)
46141,2022-06-12 16:40:48 (item: 6552) -> 2022-06-12 16:41:20 (item: 6107.0)
46152,2022-07-23 13:51:47 (item: 16609) -> 2022-07-23 13:52:24 (item: 9608.0)
46239,2022-07-12 01:09:04 (item: 1740) -> 2022-07-12 01:09:27 (item: 13577.0)
46287,2022-08-29 05:32:55 (item: 15881) -> 2022-08-29 05:33:45 (item: 8484.0)
46625,2022-07-27 07:10:41 (item: 430) -> 2022-07-27 07:11:20 (item: 17711.0)
46733,2022-07-10 12:44:21 (item: 13384) -> 2022-07-10 12:44:50 (item: 6380.0)
46781,2022-06-07 18:29:08 (item: 1178) -> 2022-06-07 18:29:44 (item: 11449.0)
46781,2022-09-04 12:03:46 (item: 18243) -> 2022-09-04 12:04:17 (item: 12451.0)
46801,2022-08-06 06:47:37 (item: 5916) -> 2022-08-06 06:48:03 (item: 5578.0)
46801,2022-08-30 03:18:57 (item: 7087) -> 2022-08-30 03:19:42 (item: 19432.0)
46848,2022-08-22 08:02:45 (item: 2345) -> 2022-08-22 08:03:33 (item: 6998.0)
46921,2022-08-12 22:19:21 (item: 15245) -> 2022-08-12 22:20:10 (item: 8435.0)
46968,2022-08-15 05:46:26 (item: 16255) -> 2022-08-15 05:47:03 (item: 3260.0)
46982,2022-07-04 12:51:32 (item: 6016) -> 2022-07-04 12:52:26 (item: 3960.0)
